timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd,source_file,t_s
2025-12-09 14:53:48.441881,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.273274
2025-12-09 14:53:48.548031,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.379424
2025-12-09 14:53:48.659761,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.491154
2025-12-09 14:53:48.756303,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.587696
2025-12-09 14:53:48.883639,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.715032
2025-12-09 14:53:49.000862,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.832255
2025-12-09 14:53:49.113327,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.94472
2025-12-09 14:53:49.217398,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.048791
2025-12-09 14:53:49.361457,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.19285
2025-12-09 14:53:49.473460,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.304853
2025-12-09 14:53:49.585179,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.416572
2025-12-09 14:53:49.696432,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.527825
2025-12-09 14:53:49.811398,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.642791
2025-12-09 14:53:49.919017,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.75041
2025-12-09 14:53:50.019447,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.85084
2025-12-09 14:53:50.131227,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,15.96262
2025-12-09 14:53:50.250762,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.082155
2025-12-09 14:53:50.394547,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.22594
2025-12-09 14:53:50.505919,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.337312
2025-12-09 14:53:50.621066,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.452459
2025-12-09 14:53:50.728686,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.560079
2025-12-09 14:53:50.841380,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.672773
2025-12-09 14:53:50.962197,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.79359
2025-12-09 14:53:51.063877,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,16.89527
2025-12-09 14:53:51.191016,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,17.022409
2025-12-09 14:53:51.332215,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,17.163608
